id,cor_kwh_sunshine,year_month
413f95bb64e63746aaa374433cf52f54,0.009700849709542485,2023-03
416a3bc7726f56374c5773f979c2e6c3,-0.038396055802248676,2023-03
4173cbfbc381900aa8b12c990c76df92,-0.06799977558145379,2023-03
418bbe1b3bf3442f0f0b61c470e4a0fd,-0.01238895467792497,2023-03
419dd813b9bc685ab674ebfa6a16f543,0.10029027158523354,2023-03
421a168aa7dbf510abeb8e4714b43834,-0.006299869647395098,2023-03
422db37bb86d6ff4adc9cf5a1fdd53a9,-0.04272978774837486,2023-03
4256c6ef680618a31c954c1c4f356b46,-0.04843168187909748,2023-03
426bbdc3a6ab09a56deee4004870afbf,0.021416000330657096,2023-03
4291d42646a0cac0bb77c29d0ce08b05,-0.20207177768271997,2023-03
429c965c21e14fb38544302d3d8b3c67,-0.003855555657082598,2023-03
42b52879f238688691cd5e3f5d09c032,-0.06477319116986875,2023-03
42bc28b96baaf5efce290fd67d4bad48,0.02522517601858828,2023-03
42cdcff87e4eefc5f60f73a3607a1a50,0.02385027180928691,2023-03
4327b72582f2f4a276d046cfbb3262cb,0.07058512928038581,2023-03
43515460717d76161164788c2f432027,-0.07546988308644019,2023-03
436201b853a14b57e26dbd56d4a59fda,-0.03434736574042238,2023-03
436a7db7fcb172f4fc81291a274f7eca,-0.08702097233653838,2023-03
4378fa69f373916ac2e9ad9f4a720a13,-0.042549161286764337,2023-03
439e79ec70ebad83f4fadbe9d591a46b,-0.025497047074581572,2023-03
43b425f366ba2adac92c11f8d987b5b7,-0.02666871745793778,2023-03
43bc7fb20c7c2dc46fed2d839e4c1fec,-0.005776549383022945,2023-03
43caec8a6e0efe7ada7d60e5ae61bae9,0.01999968812528281,2023-03
43e1a9afa3142974e993a0c18eb2d268,-0.043073732914543965,2023-03
441a9ae30f87091c2805f48f051bf9b1,-0.006328118004737095,2023-03
443443246f07be4a51f56f6fe876df73,0.011058822460048351,2023-03
445da522a0c0e1ac817ef730496c5e0a,-0.021527939869905754,2023-03
44679e1e2a79195080abe91f688c40ed,-0.037608950596117324,2023-03
4480830ef997efe45067b07624cc2a51,0.07795121790201759,2023-03
448c09a68d1db41eb6603e6033b6c418,-0.03249594279172492,2023-03
4493fdebb4034b796c10a4d87659dadf,0.02050185740913022,2023-03
449c9ac46f48b6c4f304fd192ef68cec,-0.013608903023789264,2023-03
449ffb36b13dc3c811254da04a109309,0.07754630640880229,2023-03
44d72fe6e9c617f5150cd48ae0ccee76,-0.1491947828521624,2023-03
453b5b232dcd486bb828e97ef3fd56c9,0.1168466616983832,2023-03
4595313b0e8b7b967fa4b7fe69d9d745,0.10197858364240207,2023-03
45a6e02898215359add2351301039df7,-0.02756238968859948,2023-03
45b4dea0e1e4c8582dc7dfe3f2b7b1ad,0.013632317898568117,2023-03
45e5691e8a006bafa9fc614f7cf314ef,0.05971303575544176,2023-03
461827bff7c38ba72d30de074ef1bb28,0.010831060878397816,2023-03
4638cdaa358c509cef705b6bf6438b44,0.02212786311569328,2023-03
464cc5cc24df7f43540e6a65a8f41023,-0.00894304541435815,2023-03
465f2b7087da9ee3e448fb995a15e7c8,0.01414257827145589,2023-03
467587c1ae986c49fdf0725a595a7de0,0.060686671028418265,2023-03
468081edb446b12825ad8c495a9d7d57,-0.01642400072916348,2023-03
468f4b4cc30c37e7dfb916ce58e1b13c,-0.0076086671861029746,2023-03
46a0f6765917fd4f226f7d1bdc8d622e,-0.029783537165411617,2023-03
4703bdfab58b802fa6bc38070cb80781,0.0011351846157483636,2023-03
477adc600b261592ccf0b7f61cf1e1a9,0.0038171005079755595,2023-03
478a24cfb2ead3717ecbd297d5e4d4c3,-0.012592212479083318,2023-03
47cbfbca30b6998004b5599edd33f269,-0.015739395802740905,2023-03
47ce44cb03cfcb36a3df8701d1571d00,-0.03752365909440949,2023-03
47f13767608bac3ba25447a6313826b6,-0.030974765452771804,2023-03
47f70b16336dfdcf22d4425a9c2977b3,-0.09617786345299043,2023-03
482c09e451c320a79797d08b35ae0927,-0.0764953996622271,2023-03
485bd403d3c6308c71bdb5de16edb13c,-0.06909860450204981,2023-03
4895c3ded7d4aec781024d3c449d25f4,-0.013150761881839007,2023-03
48a8ae547c555a83815f82453c3158f3,-0.0017169679869748727,2023-03
48abfe3102bfaa94a28332be1267c92e,0.03392771542771551,2023-03
48b996ffc8779c41affcac07c4010590,0.013221970268840382,2023-03
48c30723e22a40ba353ae0d60788691b,0.03301064597981334,2023-03
4917522e97019b878fb5379a3a84254f,-0.022817630434309736,2023-03
493311e1b81a76a2868772c5cf04e946,0.09167945061597939,2023-03
493f4a83b0ca29c5b1f0b69e6da58bb9,0.0847761995072878,2023-03
49406b289d8e8cd3d95e4c70da6de5a0,-0.013819405419318165,2023-03
4949948599ad58f52a031f7cb6abcce7,-0.08635820748843157,2023-03
496c3b6d18940db6a4b7e90523becea5,0.026425012263897464,2023-03
499ae96505b2ad3fd6cafdafc93d1dbf,0.009540526541516926,2023-03
49a807db6773d6ae76353f4e178097da,0.04536094073219889,2023-03
49f0e5ef04903e906756f369ee789caa,-0.0009208820786930027,2023-03
4a20ec7cc9e875e3412bd2ad07bb42b6,-0.03678747261920912,2023-03
4a3e735a01fafd7ba78c83f8166994e5,-0.060011367545369815,2023-03
4a4602a0fa8174c6c2520a2789bfa3fa,-0.004950080370703484,2023-03
4a75c477fe0c87828ca3fcfe0e1f01fc,-0.01018300039135009,2023-03
4a9db1ddcadcdcaa87fcffbb4908210a,-0.14471693577410416,2023-03
4aa260963a63be2f81617840eff789cf,-0.003072413008272986,2023-03
4aa450784626ed47171806209640d576,-0.035321855503374036,2023-03
4abaf968daf8c0295b45c0107fb3a449,-0.0816574725424154,2023-03
4adfb5f0b56bd70f08ed5b701aaabf69,-0.004959448269069395,2023-03
4ae2c32c9788e66d031e6e07fbc5e534,-0.0050278706756571,2023-03
4ae73034fd081cac50ab0fcad8039895,-0.007666144544861866,2023-03
4af43ac1450f64a1a5387d4b36d1b67b,0.003110529853570393,2023-03
4b2b75f76d8d3f0ff4ff0214a76c0dbe,-0.02049969928526338,2023-03
4b406191e93740ecbccacba696223315,0.0039575766590813815,2023-03
4b5e20b7314ea60d317c048b589d6786,-0.009634725944835052,2023-03
4b9be897a30f21a8304b95141a0adf45,-0.0805501898504214,2023-03
4bb1a31b82ac973801a27e0bf0dcbd8f,-0.1399620496617336,2023-03
4bd8ab7e18ebbac7538d4173a25971a2,-0.10535303998873256,2023-03
4c0d48820b205c4391ba1a92e4890680,-0.025276832394540014,2023-03
4c7f377d2e380bddd4c7aa65e4424fbd,-0.031268358819623414,2023-03
4cbf6056f82f3f2057addef1a342a34f,-0.034690979706780214,2023-03
4cdbade890be0fa3954b1b0dd44ee480,-0.045267804270472944,2023-03
4ce1aa7e389331ac09ad459962b722a9,0.032618308523732806,2023-03
4ce97eb80b70b460e36e356d87a1b92f,-0.057770617117913106,2023-03
4d15f9d3e2d5cefeea1a9eafdcd0cfff,-0.06185925650512976,2023-03
4d2ab6f67d4e9fa7fe75ad2054a69e32,-0.05178380045816599,2023-03
4d5782d1a57af9d8077967cf231e7990,0.016846074291902793,2023-03
4d5d38c835127454a0884473d7cc126e,0.010327087539678087,2023-03
4d78725bf127ea10aa8fa3c271485ca2,-0.036798399358145946,2023-03
4d7a628a9c97b31a507033aca9e26c47,-0.05625200498630879,2023-03
4d94786bd014763bf3e95461cb096578,-0.07198572329644527,2023-03
4da30c73a62f618680a4b1c6c03c3a84,-0.00787383579123252,2023-03
4da9ee743a656e422b24c89caac251c1,-0.037557424647775846,2023-03
4dc7f7c4537dfb98de63d5aeb8ccd999,-0.02099075821818272,2023-03
4ded7cc74b3f8e1203eba59510b1f866,-0.03661812246387644,2023-03
4df8c3e51da1f5e7778b962cae9df1c8,-0.05063798682188413,2023-03
4e02abc1a5eba2434a769b5b2df28feb,0.04694830954186528,2023-03
4e1a8b506e6ff6b3f9e2a2c48cc1aa7b,-0.05369986321666324,2023-03
4e353bf8044136e5d022289ca514ebf8,0.016295040865134926,2023-03
4e412818f8ab0ce455eee4c6d69d1dc4,0.03304256147314105,2023-03
4e4fd6d07feb06f1fcc72df6c0425a95,-0.014788917444396928,2023-03
4e5ba6d82a0ecafce244866abd428793,-0.14297572465933486,2023-03
4e63a09571e4812bfba4e6cbcadfae01,-0.012455301425149688,2023-03
4e8962aebae76c4cde70d525e5984c7e,-0.01814789864444634,2023-03
4f1a98395faa366323cb7ccce150388d,0.08552349784922846,2023-03
4f25cebb16039ca749a46f78d8db82f0,-0.02116048870863514,2023-03
4f7b46be572b8c2cfbdeb2b2a83e81fe,-0.05323455608412832,2023-03
4f8fe89a4b405d54281053da00896007,-0.02229093500967107,2023-03
4f9217bd8ad6b8cdd86462d229951cad,-0.04457868937715947,2023-03
4f96746c388e50e927eee106f14cf3db,-0.020279725204752047,2023-03
4fb37cf707b83cffca077bcb3a6af153,-0.022782324885886655,2023-03
50187eaa9dd7bc2418b0c596655e7a17,0.019667339025340624,2023-03
5041a3632e74c9d6e99a47cafcf9a775,0.018596770564981553,2023-03
50650760d9584b7899308d6201f7c187,-0.0686216180553787,2023-03
508c5516e387dd570ce0b303a70376a9,-0.052941694478696046,2023-03
5096af66ba21e0244776f224c1017259,-0.02718808942278681,2023-03
50b2133d54fe76646697aea23acdf997,0.042599669573556834,2023-03
50c99df3e94f24333198582d49ab2a88,-0.022759330256473885,2023-03
50ef3a3fd1c8a673016c72a8864413b3,-0.00614069652303043,2023-03
50f06a735ebe4f0871fb1d9f1ed91bce,-0.014394790606378105,2023-03
50fea7ad6850780e11b56eb673e2fcad,-0.021735295285743472,2023-03
511a7193ec8349b3af2305633f3c42f8,0.01948570373194079,2023-03
51210057fb56ee2628ed14db80f2cdcf,0.007764509116383925,2023-03
51248bd3c93ceb62080d9081fd0dab85,-0.046654898221368896,2023-03
51343c3dd9419d3f640db7f3a7b6c27a,-0.0166891749234345,2023-03
513a96e655cf2bf3c0e59f68c1edacc1,-0.06653584098334821,2023-03
514f2cfa48db7dd0039ced93bd974373,0.03921811926562663,2023-03
516b421579dc76dc9f3653e613f8be4e,-0.1059867833994251,2023-03
51bf425087744fc27416e731f80361f8,-0.023728053831078597,2023-03
51dba57432ad5083c8a87dd344f4e027,-0.08185910432733554,2023-03
51ff6f26a6179d6cdcdde7b9896fddac,0.03386270629978187,2023-03
5207fddaa245739d53e5a301e6b75d6d,-0.060208852149698365,2023-03
522cffb7697f47a44a3bc304bca9e256,-0.026076230201246605,2023-03
523e2ffa763ed7d6e10f3476f9dd2939,-0.002560406474778147,2023-03
52752fc6356e083d2a7a335f64983420,-0.07519189370133118,2023-03
528d1496a5afa1c09884ee42ca7cd121,0.08143643892176493,2023-03
52babc0b8e8d0057d56df01d12acee13,0.04238707358511616,2023-03
52c39e525a18875505fe4274b5ce9160,-0.08674947001806618,2023-03
52e79c82aaf687d16db2f2370a99b3bf,-0.029677641747243418,2023-03
52e8fa70c4cf994e6277892e7f768c19,-0.0010262033816940787,2023-03
530b7d19b3d4a3407f8d546acd173e11,-0.015882761775762165,2023-03
530c109546f3d0873478daa24c550964,-0.13416602150941662,2023-03
530c3ee131b7aa16b6e87c636ecc6dee,0.023991405041399873,2023-03
5347388f0ab319735fb1052779ed6237,-0.07543143441042194,2023-03
534d94b508a65eb7e3d7bf48b54ee437,-0.054570186072907624,2023-03
537bb3e0bac12110f7cbab60ed437b2b,-0.016586963952970907,2023-03
53d7bdb8de7c77363bcb97d950697cfa,0.004904887281123344,2023-03
53eb5ba4b2055d7533908061db0acbce,-0.0011328736489533313,2023-03
5427efbee66d915a525cc8da4e7af3f7,-0.011203157775751415,2023-03
542bca19a31155b43bfeb3f0e58b2da0,0.022426129634485602,2023-03
54704b2ce48ff3f1c8e7b7a3feb51e4b,-0.009301476776296797,2023-03
5473cf61cd456ec5ab26f6caac448c15,-0.04117463147743615,2023-03
5474870d71c09355da6390e9d784dfdd,-0.00036741545324461833,2023-03
54aca447233456430f8bc0c4b2824747,-0.02425212495642001,2023-03
54af3478869efde64bc2e61e53aede27,0.017121989872805082,2023-03
54fd5df06c5599d113d511387ac5c3af,0.013266136783114195,2023-03
55542904f2441d4c7972f3485bfcf13a,0.00953533347114719,2023-03
556f38b4a8bc9a6362dd127a869c9736,0.00817138382812502,2023-03
55ac3ea35ce986ccaa0800993e55e1b6,-0.08505152261314461,2023-03
55ae79d0c3dd7b48bc5d67021277f72f,-0.033448931248456784,2023-03
5629280fb316e7f430edf2e0ae5a2972,-0.0639992986056086,2023-03
564a69cfecf875f532b8793bb0b9a54e,-0.03004154919028013,2023-03
5664e2b128c4179acc434e354d8d9867,-0.18368830222297686,2023-03
566c383b9744954be000b43a1fd91fb6,-0.09255139555592386,2023-03
56c3a1a59ea8328f408c47d7283ace12,-0.04033761502050162,2023-03
56cf083fb900124d1d70cca45525edc8,-0.06937274314730188,2023-03
56f0afbdeab9a75e4fba2bbc110394a2,0.040917491989700995,2023-03
57047f98f3c223a8685b25f0782ad68a,0.03913425490309921,2023-03
571656c43da073178fc9ae966d5e5877,0.017434208085254695,2023-03
5727ff282adcea17afe5cc9005aa89c3,-0.0015930238593192874,2023-03
5737ded1b4133fa3edd1c5f015500c4b,-0.07059345601795289,2023-03
5746b98d3787c06ad5c0d457695c9712,0.00962668666111588,2023-03
576669684db56d7c7aa91bc82e17b042,0.014394952312295584,2023-03
5776f9e1decbd9fc253757969e89f468,-0.027668381067157424,2023-03
578f0be74ea2b1ac66f5c948157cc0a1,-0.052416307582094895,2023-03
57bddac9288fdaed2d6e173c7af12a84,-0.07492611506184585,2023-03
57dae388f5997965dc4c318981fabbad,-0.012810941284151582,2023-03
57e2115dfbe21115254ee11be6f90447,-0.06455888136116561,2023-03
57e9bfd39c382ba9258e52c00d2650e4,-0.013762089818721464,2023-03
5848ae02424de44beda238466c081d98,-0.02726349554557584,2023-03
587e1058934da8e5e88efdf20fd134ea,-0.008039061464633058,2023-03
58a8dd5d1930e792b0e0c2b5585fdbfe,-0.05715090095883345,2023-03
58aa897bccc8b6d5c59cc27f26ae4fee,0.017864047700819896,2023-03
58aff07221b311478036882eb89df28c,-0.021520150949222674,2023-03
58d539274ff830816ed670919e28a4b3,-0.07136549837316093,2023-03
592d52e3e575519a58e5457e79f633f8,0.014642921106684883,2023-03
5933cf9b6188558994e9d10e436f5822,0.03971098324830133,2023-03
594f8b079179c7f3f9f5280a30e740e8,-0.05083218733594563,2023-03
596118ad5eef04e9e7033eb1e939ad34,-0.032233219954149746,2023-03
59aeafd52f02b99a9fdeb363a7857289,-0.06460523546696671,2023-03
59ba6962346832e613af93052ecf8f2c,0.0008665317428784409,2023-03
59c1490dfa5e912c1ac388e2c745e083,-0.06413700868443142,2023-03
59f4a41e23f4650bd2103956c342afed,0.0825838588648855,2023-03
59f956233f7d52a4a6fba9efa0f8d414,0.015268688337362231,2023-03
5a8dd539d3d1cf693e38ca78159b98aa,0.10997744863675268,2023-03
5afb5a73149e8a185b914c35f60db9ab,0.012114848950691384,2023-03
5b086479b7cedab591748a1ec4bf38bb,-0.022519500154580714,2023-03
5b0d857cab9cb96e18ec478007947f5c,-0.03690073534362031,2023-03
5b1747861d25c7b5cebd74e28cdb3f58,2.2500160632540718e-05,2023-03
5b4fbeab985a6e3db40bdd1affb451e8,-0.09945408878827965,2023-03
5b583bdab957aa849d7612de3a66e225,-0.1653290673243304,2023-03
5b59c1140b5ee59a228e9bfac797206c,0.014923154384065213,2023-03
5b811fce9a33df21ed28150c42fcdb36,0.0067612520071127,2023-03
5b8746568076f30a6cff8b5bbdbae31b,-0.032872341161769854,2023-03
5b88b0277785a475c7761061d4a41273,-0.015362607681643619,2023-03
5b9433192014730a40c39986f8ffa816,-0.06146436728592444,2023-03
5ba0479fb154962a6779f0016c034aa7,0.0010559367275910754,2023-03
5ba34e0953f557dd480629a686c4a59f,-0.002723496434219625,2023-03
5bba495b230830eb490e9fe235bf9a04,-0.0405698201334777,2023-03
5bd3fbb0488ee38d0b6121a276ebd985,0.040193747806383684,2023-03
5bdad3d3af224b9d2e4641cb8f9ff69f,0.03868294672771818,2023-03
5becf5315cfbb4f394efe7cdb1d29caf,-0.03485073067154866,2023-03
5bfaed224d156f0f10e6548580c88334,0.03219952564716768,2023-03
5c323cb4776cdc0be7be388f580edeca,-0.05911430936135139,2023-03
5c65263e1c634b06de813aae9721e7c8,-0.10154075312670117,2023-03
5ca568405f2b3f3280604126071d3a5c,0.04860007901472591,2023-03
5caf126c212c16123ead53bd9bf8394f,-0.010266406907334071,2023-03
5cd876334382f3bf6223d8f9b4ba4fe2,-0.00218714146332465,2023-03
5cf2d64fd56a3c4777b17e66b206bdeb,-0.01984476960554283,2023-03
5cf483831ae9937b6eeec04b85966207,-0.011243626975060147,2023-03
5cfea6b7d4f221c8d596dca16ec013dd,-0.00424696523701335,2023-03
5cffe33a926bed1c91b921d88cd6baad,0.019491199306714235,2023-03
5d03c83214e93ffc5ef860771f841568,0.001246876862007203,2023-03
5d4c3ff06eed9ba664b8724ca4ee2898,-0.09541067036735157,2023-03
5d60ba1de01316c221a316cc45fbe469,-0.004293003989545584,2023-03
5d7433a6bf9fc8d1e411cc00eca66740,-0.04221523051055125,2023-03
5d8268d6fd387b0f657c4fea61eef7ca,0.06613611813502011,2023-03
5da6586016555cffefedc2b8b70120a6,-0.004881053358998534,2023-03
5dbf02a3f8ff576c2b04ab67f4cf10cc,-0.035683193938267264,2023-03
5dc9c0d4a160a7ffe204ec0bff0c9ae2,-0.025284725845257025,2023-03
5dd1249486323efb7bdeca257208b7f6,-0.04667123572769833,2023-03
5ddf8295cf97e6ce838a52f600aafd6b,-0.03441893354568222,2023-03
5e8a9edbd682c5803e146990ffae1faf,0.045153454246743656,2023-03
5e8adcf548f3e63cb8284f217af2bc11,-0.10753303019836705,2023-03
5e8cee2147b09d8640803bb808183a34,-0.0885924985384589,2023-03
5ea010bfc69c00adc182bba24d4219d9,-0.05978121372261601,2023-03
5ebc9088a509222b30d50d293110d479,0.013856866648852332,2023-03
5ec54966a6f7b689cf4ff80147f46b13,0.0040978507652377205,2023-03
5f0882973bffa99b307cfa8bc2485435,-0.019241821836814978,2023-03
5f276bf84ba9f7a6b446a81e742eaa97,-0.008040083814091251,2023-03
5fb12fedf87dc3720197252041870fc2,-0.10742184534633659,2023-03
5ff53d42ec3a8482f3ff100833fc9074,0.002727178581417796,2023-03
605f300a4fdc65233a0a212b7a52d7d4,-0.0075061694177904455,2023-03
615923466f7c94dbec2987bc06802486,-0.03828053209540786,2023-03
616eff483d9482c1c86b59726cf39ec0,-0.25106407093621075,2023-03
6183d4305bcdb815f7d34c4c62c55ba7,-0.021023055050695925,2023-03
61a4eeb3d20c660d6429add8411b2e03,-0.0007492389102080434,2023-03
61dbb22460e5ea0193cb4c44ed84539e,-0.049994200336795136,2023-03
61f9be6e3466a0e1c66192cb98f2330b,-0.014994841937514493,2023-03
6205c1df3274a533c9ffcd8ceefd6a66,-0.026984031850133254,2023-03
6232e6f2389868dd3ef3b0b177110e8a,-0.026732878974669284,2023-03
628828dd9e4971900ce2ef8603cd6f85,-0.11267563681467417,2023-03
62b2cef9c94b45a4eb86dd7e37e30825,-0.14568132654808516,2023-03
62beb76f4a289dceffb4cc177dc9c755,0.0783947527325133,2023-03
62c067a1a7cf645fe2bc929d13f276d7,0.001404199421152709,2023-03
62d217ad0ee3883c3c964f2f9b7e6c1b,-0.03420577722043111,2023-03
62e8344e79aaba2d87c4c4f0a879f3c0,0.0053305304940966265,2023-03
63025f2154a209c763c4af2418c997f2,-0.04087547966330741,2023-03
63033b8fde4b93667a44ab33a78e5d10,-0.06380259829114883,2023-03
631207107e685ce655424db131352844,-0.06210610882050014,2023-03
636b1dac70fca6b4d35673951f4ca2fa,-0.028149553548784508,2023-03
63724e9b0e2fa177fac3ebddbfd2127f,0.0016892505950208759,2023-03
639dd8cea0296afd1903817aedc123f6,0.003942865497199009,2023-03
642c30a21b6844b47960db3bff1175a0,-0.021647754487825615,2023-03
645baf7ae871e6155079da1f59b11436,-0.01949914712294846,2023-03
648a1f2485eb7ccffee8ef37e9ee0f49,0.07473610793648287,2023-03
64a6e66a8ba7cefb44537d7b7bbe12a8,0.032058912790171916,2023-03
64f86eab63e1da52ab456c092444cec6,-0.056825806965058345,2023-03
65a228f6f07fa57809e5ddb528770737,-0.003134516139172071,2023-03
65d996213562b178d39c44d791afe78c,-0.04011172489270898,2023-03
65e156c68920d5a2be14661a67e7b287,0.025991055819758736,2023-03
65ede9d68febd3709e87d71748a9cca4,-0.05244626979077202,2023-03
6608796bd864a443ddc91c415812954c,0.03393166379973822,2023-03
660b34e35c0dc44ad4674e2e69cdd319,0.0032650153395509993,2023-03
660c8b42ec2a4377cd88d038a2b5b180,-0.05228321721651833,2023-03
66117e4b9df4cf8cba0952593e6766b3,-0.03626922996526889,2023-03
66513e52db64b156c94387b717e23f78,-0.008276572876248027,2023-03
66680ace88b8621c208d6d26592ef923,-0.035443784021151926,2023-03
669c3027eb7e664993fa30853c50ff11,-0.0317229758821299,2023-03
66d540b1b5268ab79878eb160ee75129,-0.052768999474707194,2023-03
671943d80ff05ac4d0cc43209ace4724,-0.14665728032261674,2023-03
674bb230abaa25c5bf522b287bbe272f,0.0129945400000857,2023-03
677fa167c4bce76f7258b248ff4a33ea,-0.030010308826286945,2023-03
67a3e0f86bfaa028d6e3d9f743e035c1,0.013692172582934922,2023-03
67bed279cf166b4f3ebce2861b3b88ef,-0.0125108322622854,2023-03
67f4a2d59584634434f3ddd65a524baf,-0.018210049769326175,2023-03
680048e3e58cafda80de7250f1988a9e,-0.0056551606567393315,2023-03
68cb8ec90507258f2ad535e0a228cb8f,-0.0264888693254256,2023-03
694949146284817b9ef032638d96dadb,0.01703717361886986,2023-03
69762f6eba5bee7f0c6f3e13652346fb,-0.014434610159602835,2023-03
69f31883f42eb5b0b43cd986b26d8b3d,0.0045710581070457,2023-03
6a31593acdb17c5b456d639aea5cd841,0.035013993414968726,2023-03
6a66e2862e808fe32c5c787f1fe96c74,-0.09340025758140917,2023-03
6a6d19f26f0077ee5de67b965cbefcb4,-0.015375423738447809,2023-03
6a976ab9638a495faa9c45eab1e89502,0.002245325680933124,2023-03
6acd1a8a8ce88a0907f1dd9e1e51bb16,-0.030096579347029258,2023-03
6ae12cf66dbdac488b34ac575666fe97,-0.012897103915320684,2023-03
6b17f16c5a75ef914aab6ef263accd25,0.05973448959549138,2023-03
6b196559339d0ad649f5b5a4e3e5aaa5,-0.007527169718323713,2023-03
6b4f92f85307e43f4a534b109b7a7f74,0.10405883488749021,2023-03
6b6557ec7660de4237b3227faf607d9a,0.09220811549268926,2023-03
6bc93fa9cadf30f80790c3177812f380,-0.14594338000078272,2023-03
6bd2a57625b80cceb508a67abb5311bd,-0.03972587870113775,2023-03
6bddef87832fed2aa054382e9bcf2f99,-0.07534355971456591,2023-03
6be88b204f0d1f8e91815ed3d2108fa0,-0.06721823729251183,2023-03
6c013662142b0a5f54cf9041d0d8af81,-0.06552444326447651,2023-03
6c25feb1b5ad31d848ef57c2f01ab906,0.010526476404929567,2023-03
6c29d53a8ea328a808a572e009365ad8,0.04087146834297258,2023-03
6c7f7ca409a8016fdafa51d07ac0facc,-0.03620293756863284,2023-03
6d0d012ca77bf4cf00cbf65ee91f59b7,0.002294769071760331,2023-03
6d1c0d37136c9f5b9807abe295110d6c,-0.12625258876012688,2023-03
6d3809767d3017ed24b4f716a130054e,0.004258896746991536,2023-03
6d80a8ffd09f68f4f0d45c222026a759,0.0077235294175322195,2023-03
6d9ee9b4fbc52202d3026e871f57e0c2,-0.014268816480888737,2023-03
6dc8b286caa4e35fd60ba6bfe9ad565e,-0.01908352471309456,2023-03
6dce998b74c8c699ebc4a229dcf65f7c,-0.10502021697912388,2023-03
6de8daa5ccf80fb41519c8d7fa2b06cd,0.01812409209108089,2023-03
6df4e0fdb7ed615907f462017a7535da,-0.059749538665208844,2023-03
6e223aeb50d78cb906e5138cae14b334,0.034825444611130844,2023-03
6e4e7182ae1f7b61e45d50ec6ef7373b,-0.022111759425808626,2023-03
6e5ef9c0073479ce70d17985767aa760,-0.04039990387492058,2023-03
6e89bcd97bd806cf06981d303fa243f8,0.07344182683994555,2023-03
6f01a73b9f102c67cf96386319907a66,0.01579992895015112,2023-03
6f26d8696dcb3f1bcf200abb0ad316df,-0.03900480208179807,2023-03
6f6f088e25313cacd81071f2c85993d9,-0.014935751752024832,2023-03
6f94be4ecd4e44dcbd336fc9e8019dc3,-0.071765770603142,2023-03
6fe9326117e2b021c1d94b156bcac0e3,-0.2284994935788019,2023-03
700385321e9bd583305691ffcb589f51,0.021688251537825106,2023-03
703e2df31b376d4911ba7910ab2a8a93,-0.020983252353700896,2023-03
70b5eda23f0176d41057eeff04bf2330,0.06227957326889628,2023-03
70d83a8068c853ce94b1e4867054494f,0.040160251410631814,2023-03
710f34e5ca9ca542340bf6c7458d972d,0.011385299788219767,2023-03
71107c9daa4bed097af252791fba3f77,0.02060793379438694,2023-03
713f2bbf807af6886edabc8228e23e7a,-0.01377433726307498,2023-03
7158ec603184627052f1d97987ac1a26,0.02319074697369765,2023-03
71607bd8b772ed672825e7f6ec1035dd,-0.11924477661164762,2023-03
71697ea7858621f59514d29298696077,0.0180947970514436,2023-03
71cacc3fbef4d85179b9fc76dfd9c4b5,0.054617202204264324,2023-03
71d636b161837b4b5786836b07d9c82b,0.09892803925583521,2023-03
7203a11d57c3db2ce539d0f27e7b7944,0.019114505351817836,2023-03
7205dab37dca23961358bbf3de1822c0,-0.005569482870089842,2023-03
720b61a042b5371afb6bcb02f936574c,-0.04934236696150095,2023-03
721992a0fa5bce8898df459517d11a0b,0.030205338476699164,2023-03
7234418aec60c544f8bd02ed7b017a85,-0.023018745235761848,2023-03
727ff295dc5af81c6e5ea7c0f8cd5e1c,0.007805343532461032,2023-03
729ee1335e036b04c225551b416975e4,-0.03885766367365956,2023-03
72b40535812f109eb95a7d451b437ba8,-0.0477668296066571,2023-03
72cbd65b00de246e0a613948a0547769,-0.0249864820958738,2023-03
7303f67da053a3800b88c9f8cc9b8d3a,-0.07731441789592199,2023-03
7329f492ab8a73d99490996fcf2b8573,-0.05818957173782182,2023-03
734a9c92ad8900dcd80d0d3cad846c4d,-0.010622832637810614,2023-03
738b64f08717e90d78505291eab2d445,0.01696983128287645,2023-03
73bd7cb70bb600a26c63204417268366,-0.05195039003652154,2023-03
73be97991fa267d36d5d57ac93b196ce,-0.113038503567232,2023-03
741f37935acc29edfd2541ac727bf95d,0.012704340594887016,2023-03
74260ff130cbd5757da915842e350896,-0.016544015715203572,2023-03
7439f0746476355420c3ac4771a44645,-0.03629670584603074,2023-03
746b794b9424a48af620bf038187a38f,-0.007991040381272392,2023-03
748be2bd3f947dd5480f4142abca2edb,-0.031062892429632224,2023-03
75366ab805d6d8d162c3d54cc312f155,-0.12787856839715844,2023-03
756229a5aa360bcf39d72478dd36deae,-0.08400945122333343,2023-03
756f17f84355af91ab55c79259b60d32,-0.03438859459252841,2023-03
75c28395e3c1adc267ae47b89839fa1d,-0.07561248023882026,2023-03
75c80a5c33b3e24d9eaa35d30c3b7c99,0.03664048061434389,2023-03
76159004fe9ce32c91c2546e1e7eeb9b,-0.019837241215830265,2023-03
762ed8e6766e6f247c99fcdf1a3927dd,0.03950107236004419,2023-03
7637e0ec540ea20aeacfa3c15b5f53e5,0.03158099027836563,2023-03
7641f39ed88947e87e4a715e87d1316c,0.10195883724277058,2023-03
76767243fb8a00cb6867f689eaf7fff7,-0.016045693920688678,2023-03
7679460cc8f624fa90ad48b6086ff864,0.07613567239417078,2023-03
76caeb45307fc13f31eecc88524b04ca,-0.07238239160523101,2023-03
