id,year_month,stl_0,stl_1,stl_2,stl_3,stl_4,stl_5,stl_6,stl_7,stl_8,stl_9,stl_10,stl_11,stl_12,stl_13,stl_14,stl_15,stl_16,stl_17,stl_18,stl_19,stl_20,stl_21,stl_22,stl_23
224120b0123a282cd28dc4f57ce6c63b,2021-09,0.16658817953833263,0.15238423758875547,0.13714348356590256,0.12126294572881895,0.10215948023620927,0.08109776143950352,0.06226402238837337,0.046381664764173214,0.03738247542109127,0.031146516871783658,0.026652064007902,0.023755609885668782,0.022019270813051554,0.027956360254203245,0.03818361194140919,0.05230251570023481,0.07784922303708948,0.09867533337072622,0.11163036417569248,0.12217434643255752,0.12225942203768053,0.12513655715043095,0.12804494539608124,0.13073848100190613
224120b0123a282cd28dc4f57ce6c63b,2021-10,0.3094149496425093,0.27782620301663424,0.2462292129126418,0.2155771895505853,0.18056470294829535,0.16407469444958758,0.1549649549088222,0.14288285038652782,0.13225923452528948,0.11227708700367973,0.08789629172151518,0.07245764289858847,0.059185661386158654,0.06103042674269364,0.07379897972323249,0.09165799054196871,0.1448228216130781,0.20552062194001802,0.25156570308162185,0.2888850065224214,0.279463209584137,0.27022450377778645,0.2581507851591127,0.24218606724162905
224120b0123a282cd28dc4f57ce6c63b,2021-11,0.3074510027291344,0.30808184933481403,0.3028074296836064,0.29480027411116794,0.2823335054626171,0.2417814507098992,0.23505412352230057,0.23828696291445398,0.23711009237637176,0.24338693562612876,0.23588105534513593,0.2205208589564299,0.22658511378503432,0.2433660865053182,0.2645264197752784,0.27857056989309276,0.2849275149843051,0.3189974114094757,0.3600344269275961,0.3884717902588671,0.38298716941366073,0.36347722843988933,0.338343890315178,0.30703149391820417
224120b0123a282cd28dc4f57ce6c63b,2021-12,0.3111615843074329,0.32503224519653956,0.33133699960865826,0.3334915631623137,0.3321405555560392,0.2897251460692088,0.2836673618753196,0.3018853534189111,0.3138913021541034,0.3227024809103402,0.31009542385845623,0.28028052197689746,0.27628015269799727,0.2959203345479116,0.3188639456260921,0.33494131341218647,0.3351895972184529,0.34996916399460226,0.3829487186556383,0.4182654495764227,0.41970078120494625,0.4096776799046992,0.39420481094770865,0.3719353139174365
9be2e7d26a1d193b0302859d8eb17a36,2021-01,-0.0002004400579590451,-0.00012476803951431108,-4.0790268574854136e-05,6.957235920798334e-05,0.0001772882827829571,0.0005837897329767315,0.0013885331352489162,0.002167946591176022,0.0026621006389246074,0.0028983550891818668,0.0027360173919166197,0.0022738220620714938,0.0019480568258053049,0.001651039393080694,0.0012611962913163261,0.0009412771314263167,0.0006440928658701855,0.00037532776925257907,0.00026438122349184125,0.00021225867038975713,8.296648032809742e-05,-3.133729770492204e-05,-0.00015230480340540912,-0.00028048978898805916
9be2e7d26a1d193b0302859d8eb17a36,2021-02,-1.5320654833781582e-06,4.2745401371054534e-05,0.00010668746615160055,0.00018845332955579557,0.00028132358686133366,0.00048686644929471094,0.0006095201249216994,0.0005908664362885668,0.0005325856943292129,0.0006631648124000813,0.00121284045087146,0.002117044813064364,0.0029413225621142502,0.0032818749852450532,0.0029893399465928954,0.002182221930877835,0.0012806181145078909,0.0006813765895575057,0.0004321669857055156,0.0003690230962073374,0.0002657127678487158,0.00016138342603128867,4.011150296162809e-05,-9.829994185412495e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-03,-0.00018912416026558017,-6.0386230077681964e-05,6.64421016735223e-05,0.00019426589743550308,0.0003115561286748088,0.00039581851015690997,0.0004581007936836107,0.0004362416886934367,0.000493047453375049,0.0008119733929189789,0.0014462474753937048,0.0024979735645353283,0.0034879190852815686,0.0038297844136268517,0.0035079004444735985,0.0026109651619846165,0.0013773598349071934,0.00048002642337493953,0.00010989590107971021,-1.640040368280629e-05,-3.397970181723335e-05,-3.6727380909289735e-05,-5.305157334495448e-05,-8.553466857358455e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-04,-0.0001810505910616633,-4.387394117089546e-05,0.00010621110116014792,0.0002632575846380347,0.0004171557314881594,0.0005767813603589899,0.000750921756532497,0.001000171442935889,0.0016625656817354935,0.002898245681072549,0.004371465000761892,0.005729499778697498,0.006249858431288869,0.005590527092967287,0.00413435196722062,0.002463159166784012,0.0010377745249986103,0.00031855235064276466,0.000122425426597539,6.983923961941762e-05,6.0503813358943205e-05,6.45329088918655e-05,5.525228893934656e-05,4.0449790014962755e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9be2e7d26a1d193b0302859d8eb17a36,2021-06,-0.00010353448991377551,-5.344975339786601e-05,-3.7762057015813515e-06,4.418704590578983e-05,9.021048714599496e-05,7.705172362885718e-05,7.44797042715897e-05,6.874859563438676e-05,0.0001225540462606156,0.0003157051309218961,0.0004686166731864666,0.0005081920493507653,0.0004733275208607096,0.00031139588526063765,9.732936895064109e-05,9.189970804747378e-06,-9.365046151323437e-06,-1.4511079457624911e-05,8.34197219754654e-06,5.800943187108338e-06,1.2363858643872004e-05,3.145510795874068e-05,5.424750987952546e-05,8.141038654334618e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-07,-4.687712101591767e-06,-2.966795108905581e-06,-1.7328371899076573e-06,-5.398329505221524e-07,-4.691152709386091e-09,-1.2250341046190258e-06,9.355950022735562e-07,1.3787094650061028e-06,-1.9603248811880973e-06,-1.0518907147939301e-06,1.8586817426002303e-06,1.367975500708438e-05,4.255798196895884e-05,6.499041060107964e-05,7.040727095192517e-05,6.44781280935353e-05,4.2454474271424614e-05,1.3701861722790153e-05,2.036569159391619e-06,-5.593830018107505e-07,-2.0115566153900483e-06,-2.063182093502932e-06,-2.204718253310785e-06,-3.0246027241652933e-06
9be2e7d26a1d193b0302859d8eb17a36,2021-08,-9.01551366673609e-05,-4.3256165173356004e-05,1.825563468095031e-06,4.4857388105281454e-05,9.016890794243225e-05,9.5179286287608e-05,8.414985922569741e-05,5.741642117368104e-05,3.502548181929322e-05,4.604430497197969e-05,8.199633407939368e-05,0.000132010647733389,0.00018553432556835442,0.00022756083435756177,0.00023107267375715684,0.00019846668819338637,0.00014514468745063623,8.386656628216184e-05,2.7178016797189995e-05,3.3895739109313688e-06,-8.975619973983285e-07,-5.676127040376314e-06,-9.297163888885191e-06,-1.3061259616269159e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-09,-2.3930924831762086e-05,-1.666096945923538e-05,-1.031949365848127e-05,-4.714273457093974e-06,3.531367100283841e-06,1.6074701611632314e-06,-5.038064224652579e-06,7.917078867325187e-07,4.728168309697356e-06,9.992044695894703e-06,4.5264652634014165e-05,8.083225342936015e-05,0.00011768397505795525,0.00017538372026097888,0.00020341254746838913,0.00018555348928324042,0.00016547213978982759,0.00013754299813563395,9.790598865640092e-05,8.291416741888526e-05,5.009999464849913e-05,6.562483016457969e-06,-3.924362581587382e-05,-8.919088235218533e-05
9be2e7d26a1d193b0302859d8eb17a36,2021-10,0.01108866454349791,0.011171621706100393,0.01127972261237315,0.01141529850011013,0.011561526715886198,0.012033458510726831,0.012619763610340312,0.013182927218133626,0.013619278435000935,0.01386796259749742,0.014051442900087318,0.014257526872510562,0.014373060688427615,0.014353518644165135,0.014179445097363033,0.013824525161000295,0.013454903699900636,0.013237867007420375,0.01315156053491921,0.013144289235165583,0.013169008348710645,0.01319880586662893,0.013225690177439117,0.01325107754382836
9be2e7d26a1d193b0302859d8eb17a36,2021-11,0.04919053922896126,0.048326431431856956,0.04751822412582782,0.04677933662063027,0.04610371127315411,0.046294700310969716,0.047133455836072376,0.04820349298468421,0.04901508649097156,0.0493446296440897,0.0492828871649895,0.04922127464870024,0.04976403071992244,0.0510190006174836,0.05259362673187697,0.05390851883704878,0.05460424415664971,0.05443972717274854,0.05362898823828497,0.052693454702016404,0.05195861370431723,0.05124975832884387,0.05057670334004141,0.04993504279294355
9be2e7d26a1d193b0302859d8eb17a36,2021-12,0.048859217016474214,0.04906467377497112,0.04928674004781213,0.049559728682632684,0.04984920087853229,0.05097042000728795,0.053051790720186086,0.05556421533194101,0.0575051861425296,0.05821202789131047,0.0575448367745838,0.056085581684201156,0.05483550380007194,0.05431505925808932,0.05429231040393176,0.05426900243928451,0.05373073179460104,0.05270891253293566,0.05161408747592214,0.05076990046043165,0.05046318710817087,0.05019973618059638,0.04998252590226947,0.0497981617761548
4f25cebb16039ca749a46f78d8db82f0,2021-01,0.15135687849740187,0.167426048840436,0.18420713691813184,0.20109432733647262,0.21818716162708285,0.24345061942654556,0.2706587128457143,0.2993464304485897,0.3354619563552413,0.36004921079740976,0.3624755186321746,0.35197999989020456,0.3318247375187665,0.3088903768161791,0.3032953031125026,0.3097379001937166,0.31331137643599516,0.31469338660669577,0.30747420700787786,0.2956117826658096,0.2905747478677672,0.2840682009416764,0.27798013326648113,0.2724778947249506
4f25cebb16039ca749a46f78d8db82f0,2021-02,0.14895433224791027,0.1576135361153627,0.16667612710780758,0.17585091078194243,0.18388769839511193,0.2032981967260283,0.22550633417433683,0.24941946349427316,0.2814968592105409,0.2991929901736027,0.29746716292818226,0.2896019547304472,0.2742761212186076,0.2584978726226999,0.2587930482726352,0.26661117871720647,0.2732348881123471,0.2801864663792145,0.28073079395012757,0.27774303100011505,0.2756953566712029,0.27238755903573375,0.26896382066085117,0.26554659084846205
4f25cebb16039ca749a46f78d8db82f0,2021-03,0.15881923212007842,0.17385668621447972,0.1899635040250985,0.20664293553283336,0.22429016485204165,0.2474195562429184,0.26505632719574546,0.27563111196513546,0.2863668321228917,0.29413102254462214,0.2952480033580629,0.2944519315647635,0.29054366792051955,0.2821828972911011,0.2794683958198427,0.28350633918599244,0.288143820531887,0.28905762002626445,0.28695692308767407,0.2831595077011067,0.2854783285750944,0.28889726245243497,0.2931524349183193,0.2984648154070915
4f25cebb16039ca749a46f78d8db82f0,2021-04,0.11105973551594742,0.1282394535206571,0.14356691521674603,0.15761102832990323,0.17226143204916877,0.17388015488713857,0.17961998621193132,0.20114548230123,0.22211892501729832,0.23697945562089828,0.2457893909111216,0.2385085759839687,0.22291898683703168,0.21795666387048487,0.2181933789314845,0.22063324576061524,0.22856993297689648,0.23444144970345437,0.2388983751003295,0.24482125332826685,0.24224532585475667,0.238370121079566,0.23383112319545035,0.22809164834231885
4f25cebb16039ca749a46f78d8db82f0,2021-05,0.12783925485971015,0.13400652513523453,0.13950579028554194,0.14487129523233602,0.15099612315158437,0.15989821653630795,0.18185991188787398,0.22238076448764374,0.2628505981482288,0.29092020447869515,0.30047210373307326,0.2844315709293951,0.2546652909668496,0.230134762991875,0.21364687467702517,0.2091025085323826,0.2141712731068765,0.2191143295221562,0.22545877931999977,0.23108706952760438,0.23071557590499653,0.23068686828681406,0.2303912174747335,0.2296425469285276
4f25cebb16039ca749a46f78d8db82f0,2021-06,0.08415134700410372,0.10938732652733207,0.13440588903695783,0.15921548209768568,0.18532051519019913,0.2071182887507675,0.2263864510180704,0.24715040502922156,0.2540783668930047,0.24635659276664593,0.2329550728577533,0.21073503319392914,0.19076433064043533,0.18696823178397512,0.18748616173503246,0.18862739011825402,0.19642694714957115,0.20256843199413208,0.20715828502136324,0.21657536063744887,0.21596057990210007,0.21323003623655876,0.20966567818370385,0.20441405283829045
4f25cebb16039ca749a46f78d8db82f0,2021-07,0.21567929169897943,0.22718607214066014,0.23873779296921882,0.2506191208998556,0.26423089432749036,0.2805946001120743,0.30188571714480394,0.3298557583629495,0.3445468054652628,0.3427741582097332,0.33191126233668244,0.31288109071748416,0.2996495009722029,0.30609187002257315,0.3210052600664993,0.3396091022795608,0.35906123090215314,0.3693832617358755,0.37343680518079503,0.3741757205482015,0.3615290868086589,0.3479613200577276,0.3334607692137199,0.3175642248579177
4f25cebb16039ca749a46f78d8db82f0,2021-08,0.452236933341059,0.4588436204354593,0.46654245662292687,0.47535971409248673,0.4852242337311725,0.5092381437158323,0.5351576209594273,0.5627687867086129,0.5787769358597045,0.5768653056225223,0.573161521930617,0.5723945823790858,0.5713051610148137,0.5753061532553785,0.5740121586852625,0.5591724838435556,0.5411721806041698,0.5275108171630218,0.5192066344634275,0.5181255622264201,0.5146867435795912,0.5095914433501528,0.5038019506542367,0.49692053763057664
4f25cebb16039ca749a46f78d8db82f0,2021-09,0.1479127020856847,0.15798245257695145,0.16883187975978306,0.18041745514915808,0.19453991152498024,0.21455032077022265,0.23471645579120354,0.2551023034277444,0.2607029037027252,0.24928787929188156,0.23236588917948547,0.2137230421300481,0.19809209685709328,0.19394860700754746,0.1954229348907011,0.19781468595368157,0.20417926725800142,0.2136756768037793,0.22331194444516636,0.231514868975817,0.2239860669986708,0.21396846936988645,0.2023055498131282,0.18855091634371257
4f25cebb16039ca749a46f78d8db82f0,2021-10,0.14267534129782453,0.14726921934723128,0.15191298687936516,0.1569225127450608,0.1612156414806676,0.17413558779988078,0.19103793839344393,0.2118206518867979,0.22623715710182712,0.22392058441037485,0.21258803564259549,0.1992998696008434,0.18480921330528963,0.17995591725933077,0.18089264876315775,0.18067048505958186,0.18615403417359327,0.19642517411688903,0.20633761403111447,0.21580621888306672,0.21158367474466086,0.20542008869193581,0.1978552565223017,0.18840647248881615
4f25cebb16039ca749a46f78d8db82f0,2021-11,0.18206929713821748,0.17572578367498584,0.17098776929391937,0.1673951721335169,0.164576932698661,0.1794822280561422,0.20048721929097826,0.2229611355296482,0.24826327874654858,0.26339952334124134,0.26348870532753754,0.26024003225006237,0.2549509933902723,0.24751529654082005,0.25146341330139227,0.26202202219006837,0.2659410115393779,0.2667061612581537,0.26374159174025547,0.2577350267087322,0.2620148844698027,0.2670436349456139,0.2729124851449934,0.2799122855741758
4f25cebb16039ca749a46f78d8db82f0,2021-12,0.16946657440819957,0.1621875661972923,0.15723763957506331,0.15418378595176785,0.15092412963496504,0.17300982199258402,0.19860425356954262,0.21625774499459297,0.23296837120203623,0.24072500657015544,0.24190350081657416,0.25419768316783453,0.26930291876363055,0.27302693956915985,0.27725273424318614,0.28154122762486766,0.2762049865293861,0.27343135625316095,0.2724947701643372,0.2631176150239952,0.2545333595799397,0.24700636163972448,0.2392352664136181,0.23200621672245247
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-01,0.07262075795183763,0.07780351434916336,0.08316298522381728,0.08816765143635219,0.0941512145573255,0.09762620782024371,0.09652516225501863,0.09890685497249188,0.10651824289457475,0.11341878756730689,0.11990068583906183,0.11987169885167989,0.10791722228692496,0.09016881785591452,0.07651766475903497,0.0705311888252877,0.0751401683246984,0.08893182012507522,0.10337798024427572,0.115392288731405,0.11900363326092546,0.12082988601633557,0.1217578635103398,0.12175579446035328
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-02,0.07655340013283544,0.08238230587223003,0.08835552898130242,0.09425825467794231,0.10122950944193204,0.10701757079979766,0.110538651736115,0.11416963539912191,0.1181000986307883,0.11955125576666767,0.11807227364294827,0.11161085380631962,0.09851851075533499,0.08335745760804339,0.0733432097339803,0.07026702959636062,0.07685868929426017,0.09027675309217123,0.10371502823677112,0.11495239598182878,0.11767166565687377,0.11924687202004328,0.12005625328877248,0.12000872178050115
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-03,0.0733191502675665,0.07996726381745317,0.08591245011213434,0.09113607880451621,0.0966721279805488,0.09561813976295092,0.09404892583829526,0.09560373646724457,0.10289586877601586,0.11059126491071472,0.11208887746901969,0.10453928307793393,0.08846812589381721,0.06951756150078145,0.057570358089000524,0.0546270290338983,0.062095029636938,0.07749493566251518,0.09471503136216425,0.1124700903611604,0.12432324939552054,0.13462600515979106,0.14430171648622397,0.15313576685299385
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-04,0.0691995992185009,0.07800556174988035,0.08551834147700647,0.09200224276905762,0.09723161660120713,0.09305091526438003,0.08965605616469059,0.09141478136116973,0.09581597303815771,0.09954762274584766,0.09738874221904315,0.0858097146456357,0.06927006415407395,0.05520662032463243,0.046562404133869334,0.04953265700020925,0.06380122541821011,0.083996695275112,0.10590773936326343,0.12364250108109964,0.12652247950049628,0.12801338960111502,0.1281623297338409,0.12677116955880716
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-05,0.07311811575435956,0.07943263616140656,0.08442686458191005,0.08848557710636099,0.09168418042794096,0.08787407694748618,0.08781839196763518,0.09750617303362938,0.10874066516879327,0.11424957132870564,0.11027887567055157,0.09438811700271868,0.07365977169520642,0.06025032919551624,0.05497116793620155,0.05971142138239269,0.07267277647309577,0.08854788016399626,0.10546875798347563,0.12012555741231026,0.12312834302429873,0.12462325324865779,0.12501774629148665,0.12399914051737207
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-06,0.0643150991267537,0.07262752591420679,0.07968468788252986,0.08573343469641873,0.09050127178915086,0.08700368119486496,0.08352472442816203,0.08625260692197094,0.09082080094850262,0.09190650677864722,0.08764111494209545,0.07619991981346505,0.061434342236816764,0.05189201021015198,0.047088404054475154,0.04979190078388636,0.060446808195817055,0.07555688738890542,0.0937071234212654,0.11132717638967171,0.11735053156739429,0.12178517613666848,0.12505075012788558,0.12678469789960098
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-07,0.06960811919031885,0.07687427476529804,0.08306206997960507,0.08848613085584614,0.09374007069220842,0.09287801401314348,0.09457078322911337,0.10477292069502286,0.11326517980136175,0.11343551696910513,0.10588774172854955,0.08898879428314554,0.06902881650739737,0.05926889195339033,0.05708195108246624,0.06055206603107606,0.07113497824419011,0.08492748550612192,0.0995240020261248,0.11483463711629288,0.11915869742964907,0.12141890359343802,0.12254044929752822,0.12201368487066695
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-08,0.07008562179485392,0.07737435637010637,0.08371258077292573,0.08942669804577087,0.09495848511838956,0.09425117544449936,0.09595497119868492,0.10349396836713651,0.10898580586490549,0.10986088827392253,0.10429671895564906,0.0903231479630666,0.07534228976327412,0.06734599670788725,0.06302627292795279,0.06533470684849846,0.0752681469695225,0.0885956156064338,0.10558999626265832,0.12396503661348296,0.1308231071443977,0.13612019052052568,0.1402877684128319,0.14283464849703664
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-09,0.06765633748563268,0.0753265946618597,0.08210634114599925,0.08821667398552364,0.09369698010670811,0.09314776503502617,0.09336987348079005,0.09722309243028114,0.09983186932366186,0.0978142152080932,0.08920582966533265,0.07386638620478933,0.05756719176136603,0.04750456404305516,0.04390808820719766,0.04932058728814969,0.06315026663119752,0.08139580612438888,0.10176085685175273,0.12055026448020029,0.12723340987434814,0.13242270169637574,0.1364455101773619,0.1389669908340353
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-10,0.0669350471418352,0.07575758259429598,0.08343364193753937,0.09020370287132107,0.0960665835881431,0.09395801534577253,0.09197612401671248,0.09523993215976098,0.09917169780977517,0.0989737567702002,0.09193850697864069,0.07726271731160182,0.06107726395285465,0.05336433963455516,0.0543934606294708,0.06542404685518782,0.08375198144931187,0.1023300766522504,0.11926201912820535,0.13266252665805628,0.13457560792722503,0.13534688242792825,0.13516889987267855,0.13377443952616971
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-11,0.07188376818403931,0.07773970196181237,0.08356033386435455,0.08899111293376874,0.09533783712137534,0.09903192774034796,0.09946269271327612,0.10258249247217327,0.11044550522719791,0.11537334123879996,0.114246803557781,0.1049421368376092,0.08704871089482574,0.06950762535792797,0.06266645943747465,0.06569159351541036,0.07867351038823994,0.09552205059783542,0.10965060970296202,0.12326801076008645,0.13343240274691828,0.14246375750404972,0.15128504856166625,0.15969403820237266
310bc57ff99cbb7f8d43e3d3b3e2074b,2021-12,0.07842920620016078,0.08261641029261038,0.08689727343756282,0.0909060039009394,0.09572126773043257,0.09707669386016689,0.09384011679220071,0.09065515882192364,0.09020758849538514,0.09089602753704341,0.0922747977470427,0.09107828435455811,0.08499596145378162,0.07773305266084111,0.07500342964178167,0.07768099892462799,0.08668370144078205,0.10010394496963065,0.11323966048629731,0.12653795286235178,0.13878133242885654,0.1500608235867158,0.16119678220025607,0.17212733399807573
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-01,0.14999838943713129,0.14455787812214774,0.14017318215828206,0.13686223779297044,0.1337776481703382,0.14057550779648362,0.15786635085518083,0.17747393597831998,0.19745291827100753,0.22277975712976622,0.24161105926448745,0.24958965882421896,0.25958007415261464,0.27078097618381597,0.2822025198286151,0.3090418622684996,0.34091758070127187,0.35961923720785594,0.361338529520695,0.34299847870591604,0.30285739286704677,0.26340926984255425,0.22290829028927328,0.18175856253921896
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-02,0.11404894314577649,0.12145037175735275,0.1285940743934828,0.13597012049265117,0.14203230657421065,0.14881337581786902,0.1671492241921429,0.19117233162525638,0.2220207603061965,0.2662926614905416,0.3046013945388781,0.32761171659495486,0.34397875776325015,0.3520408532095368,0.3543544760180163,0.3730646743661024,0.3960953128300366,0.40213673363557645,0.3919288654405623,0.35737984927707583,0.30185774647744823,0.2504585191883739,0.19855178834275022,0.1470458989118971
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-03,0.13035164746247324,0.13734541391633293,0.14426128001787522,0.1510201430879489,0.15725817532014644,0.1616005119143313,0.17260469393026392,0.1881422050818576,0.21569940941899843,0.2554972103180024,0.28190420035650776,0.29065147231790067,0.2897064507986063,0.2743812594922218,0.26304783648275,0.280529343753413,0.3133950680446732,0.3470935381567175,0.3716544013890165,0.3700754691758492,0.330652283809221,0.2893141338298194,0.2450780927505543,0.19814446672937863
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-04,0.14375393387446536,0.14614633254892886,0.14985032800031434,0.15487314639097474,0.1605111975727409,0.19058709085023234,0.23258295347519545,0.2878781707887988,0.3495688190351701,0.39376588423744113,0.4212586146699415,0.43308057557071183,0.41906973398254826,0.39124174139610757,0.36861606219244164,0.3557984162708605,0.35676109852969606,0.36804796271128193,0.37309053337047243,0.35828599202992084,0.3109103867386191,0.2620034053955035,0.21027735587871177,0.15636244834170185
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-05,0.15498275720104343,0.14924780997133894,0.14472929289079686,0.14105918289326902,0.1383339138761369,0.1486602334845699,0.16082847994405974,0.1773374275005602,0.20292588569150571,0.2277519506275258,0.25226998821531527,0.2753975902662842,0.28224874506572073,0.2748789739379909,0.2680213007139626,0.2633557713478431,0.26675017196380263,0.27980242293758945,0.286413595476248,0.2796840366350297,0.2538142342687322,0.225595391825507,0.19552644575694994,0.16401742441060688
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-06,0.20934916475202367,0.21067837903539302,0.21282180741751244,0.21579707198674408,0.22139999885732636,0.23302210290176734,0.25032688779783807,0.27545118510772665,0.31009750477676185,0.35970095730199647,0.42494126538553445,0.49371835943671494,0.5508364754367369,0.58936076266611,0.605463269726245,0.5967565496273686,0.5798725273233439,0.5590067680500406,0.526154780673271,0.48730320392934395,0.4350699117591146,0.38038224853483893,0.3245082460794104,0.26732168356799546
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-07,0.2558339224431301,0.23377772077241532,0.2121131233267667,0.19096055677062107,0.16994719283683582,0.16445574694939116,0.17237517297629978,0.1987112017384975,0.24438674376968827,0.2896920930167846,0.3275518166635462,0.35906316510876085,0.37400962951350036,0.3792940289704255,0.38977282677847674,0.39624062207147914,0.39953591825179524,0.4043426970501082,0.39675470911777583,0.37751500755638373,0.34831139788053533,0.31549033204793814,0.28144201252647805,0.24630194771372876
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-08,0.1301517213778626,0.1338785164301356,0.13867242180577127,0.14445504059283087,0.1512556798948805,0.1790609693197578,0.21642343875471176,0.26393791555265134,0.31489672843809563,0.3426625301029889,0.3512171453522605,0.35387132852433445,0.3473915257396314,0.3482813750106661,0.3677327614468237,0.38835854921236523,0.4036957972084711,0.41056294448855124,0.39398546353738917,0.35834764332678776,0.30072989785567406,0.23998418548680622,0.17729223725693807,0.112854093463609
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-09,0.13405958494523024,0.13596586383912346,0.13807196363289714,0.1400146507013877,0.1425209155519478,0.1493553442682773,0.15553352889519442,0.16812009704078434,0.19153342363032075,0.2100556245804177,0.22310990146239187,0.2341270052306126,0.2318058095460981,0.22214216353220556,0.22251666903543313,0.22719536721599767,0.23707393154043263,0.2539697148881556,0.261907019250729,0.25643896592573606,0.229322820235624,0.19846117688829895,0.16538556144737102,0.130110308345103
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-10,0.15856440168620403,0.17463882673030218,0.19099488185214908,0.2071971066461319,0.22415522041220823,0.24033973256290733,0.25256822421506075,0.2652855187825162,0.2843511462501268,0.3031631769437189,0.3180005886887136,0.33006602452825823,0.3346334780121347,0.3354786758728171,0.3414572586982494,0.3542899045994904,0.36949856512076173,0.37790345915944473,0.3724214983411812,0.35319507582452697,0.3139294615700928,0.2739588358546003,0.23262554574597472,0.1900041002805115
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-11,0.1615152299313588,0.16239773197138604,0.16404189538368785,0.16639804429595323,0.16918334203628538,0.18085759451615005,0.20627171810849004,0.2410170834735332,0.28435781532498366,0.33214305215923884,0.3630067669792546,0.37017969329807116,0.3624468542604843,0.3470154345173199,0.3392441095902993,0.35482718950322284,0.3806241136860401,0.3991486933362983,0.39874313625752655,0.37424606591783743,0.3306952410505047,0.2878223047669272,0.24410028404025347,0.2001718725734415
0b90ea97b6bf30a3ad5e7fb057c31c26,2021-12,0.1821179941237557,0.17732653127176792,0.17348211006145461,0.17059594161342048,0.16788253799859354,0.17617240343899435,0.19634391241435156,0.22334799659658472,0.2571994417901479,0.2976394565435022,0.32772049559240507,0.34044350648093147,0.3424304612202937,0.3310458866796452,0.3191424422176299,0.3315575037730292,0.35902368942017676,0.3850371759574158,0.40386001528172827,0.3994829286862627,0.36564805037728015,0.33323814643904975,0.299053476926863,0.26375672564467006
b4854cc8189be3fe13be308f59867c18,2021-01,0.08643961658713542,0.10412624841053217,0.12198414749088111,0.13928724225364983,0.1577497492415646,0.17207948434832587,0.17814045408761775,0.18196097546687992,0.1860221363608624,0.18054750427515376,0.16859159047431363,0.1536145932909695,0.13300911869506912,0.11879055514916047,0.1285402099096735,0.1522591088104968,0.17903719413675917,0.20748898803736132,0.22137404905100694,0.22016553715228157,0.21378416646250592,0.20511114370244438,0.19585653696445685,0.18654840990740368
b4854cc8189be3fe13be308f59867c18,2021-02,0.08598500172802863,0.09900585181080662,0.11168021604904686,0.12355643631777828,0.13561153850813837,0.14480823444982024,0.15106691395441826,0.16197309398292284,0.1795537960363132,0.18773701362593012,0.1841816119492787,0.1705159818661078,0.14446529127789415,0.11975555299050561,0.1184700307004349,0.13603619675303397,0.16115439985008356,0.19048081119292096,0.20956433543556663,0.21321422752278277,0.20820367478478308,0.2017906026563422,0.19459016582753919,0.18722850081261297
b4854cc8189be3fe13be308f59867c18,2021-03,0.08683973705610208,0.10228807124631963,0.11680072079637913,0.13016720157918538,0.14409091615192463,0.14828705076672435,0.14945826483375083,0.15500237139709197,0.1642061166620725,0.1672570693989782,0.16252223864158086,0.14889559030391478,0.12669980596028355,0.10839396902174357,0.10865841320050328,0.12238961073679402,0.14509514648145327,0.17362889774313903,0.1941601531468835,0.20388631939904425,0.1997788380341068,0.19300481015871263,0.18488448118114406,0.17548794703292003
