,id,year_month,value_kwh mean,value_kwh std,value_kwh min,value_kwh max,demand_change_kwh mean,demand_change_kwh std,demand_change_kwh max,demand_change_kwh smooth_max,demand_change_kwh max_savgol,demand_change_kwh min,demand_change_kwh smooth_min,demand_change_kwh min_savgol
2385,1fbb1bf651f75084d4b10a9782f5124e,2023-10,0.290521,0.373742,0.000,2.896,1.196237e-04,0.510389,2.743,1.8404,2.957714,-2.848,-2.0302,-2.978371
2386,1fbb1bf651f75084d4b10a9782f5124e,2023-11,0.517987,0.487970,0.000,3.586,1.090278e-04,0.664674,3.586,2.1846,3.216086,-3.194,-2.0276,-2.940000
2387,1fbb1bf651f75084d4b10a9782f5124e,2023-12,0.603204,0.534091,0.000,3.966,8.736559e-06,0.710286,3.436,1.9148,3.331914,-3.190,-2.0468,-2.799743
2388,1febce6813a13776f668bcd2e117f996,2023-01,0.071368,0.080304,0.010,0.730,-2.889785e-04,0.108793,0.670,0.2720,0.503714,-0.630,-0.2420,-0.460571
2389,1febce6813a13776f668bcd2e117f996,2023-02,0.075439,0.088472,0.010,0.780,-2.232143e-05,0.117319,0.760,0.2900,0.548571,-0.760,-0.2860,-0.534286
2390,1febce6813a13776f668bcd2e117f996,2023-03,0.074052,0.081911,0.010,0.610,3.360215e-06,0.100481,0.540,0.2520,0.382286,-0.590,-0.2140,-0.376286
2391,1febce6813a13776f668bcd2e117f996,2023-04,0.068593,0.083568,0.010,0.920,1.041667e-05,0.108069,0.850,0.6120,0.896286,-0.800,-0.6020,-0.782000
2392,1febce6813a13776f668bcd2e117f996,2023-05,0.066327,0.097776,0.010,1.650,-5.040323e-05,0.121931,1.550,0.7540,1.204571,-1.180,-0.6260,-0.890286
2393,1febce6813a13776f668bcd2e117f996,2023-06,0.064622,0.098571,0.020,1.860,1.388889e-05,0.124286,1.810,1.1800,1.703714,-1.790,-0.6560,-1.065714
2394,1febce6813a13776f668bcd2e117f996,2023-07,0.064197,0.071801,0.020,0.900,1.344086e-05,0.097859,0.840,0.5780,0.882286,-0.850,-0.6080,-0.872286
2395,1febce6813a13776f668bcd2e117f996,2023-08,0.055212,0.064096,0.020,1.960,1.008065e-05,0.090234,1.850,0.7160,1.478857,-1.900,-0.7280,-1.485143
2396,1febce6813a13776f668bcd2e117f996,2023-09,0.071451,0.160140,0.020,2.550,-6.944444e-06,0.216878,2.300,1.4900,2.156286,-2.500,-1.2200,-1.828000
2397,1febce6813a13776f668bcd2e117f996,2023-10,0.078458,0.163016,0.020,2.050,3.696237e-05,0.231050,2.010,1.1280,2.123714,-2.010,-1.1180,-2.068571
2398,1febce6813a13776f668bcd2e117f996,2023-11,0.069497,0.055102,0.020,0.590,-6.944444e-05,0.070832,0.560,0.2700,0.421429,-0.390,-0.1720,-0.288000
2399,1febce6813a13776f668bcd2e117f996,2023-12,0.063462,0.047139,0.020,0.490,5.468216e-05,0.062816,0.440,0.1280,0.260000,-0.420,-0.1260,-0.225429
2400,2034dae3d84c6feb1d1feeae1eccb7f0,2023-01,0.387280,0.292375,0.000,1.287,5.073925e-05,0.432288,1.209,0.925600,1.222029,-0.823,-0.6312,-0.932057
2401,2034dae3d84c6feb1d1feeae1eccb7f0,2023-02,0.241980,0.297396,0.012,0.827,4.910714e-05,0.470253,0.814,0.615400,0.907657,-0.813,-0.6308,-0.914200
2402,2034dae3d84c6feb1d1feeae1eccb7f0,2023-03,0.177333,0.261250,0.001,0.820,-1.589382e-04,0.411023,0.807,0.587600,0.910143,-0.806,-0.6120,-0.907286
2403,2034dae3d84c6feb1d1feeae1eccb7f0,2023-04,0.143501,0.234549,0.013,0.819,3.472222e-07,0.368819,0.802,0.585600,0.869486,-0.806,-0.6052,-0.894286
2404,2034dae3d84c6feb1d1feeae1eccb7f0,2023-05,0.061744,0.144990,0.001,0.808,-3.998656e-05,0.215441,0.794,0.481800,0.790486,-0.794,-0.4714,-0.784629
2405,2034dae3d84c6feb1d1feeae1eccb7f0,2023-06,0.001200,0.000552,0.000,0.014,3.472222e-07,0.000782,0.013,0.010400,0.014543,-0.013,-0.0094,-0.012400
2406,2034dae3d84c6feb1d1feeae1eccb7f0,2023-07,0.001196,0.000412,0.000,0.005,0.000000e+00,0.000646,0.005,0.003200,0.005343,-0.004,-0.0024,-0.003571
2407,2034dae3d84c6feb1d1feeae1eccb7f0,2023-08,0.001198,0.000398,0.001,0.002,0.000000e+00,0.000628,0.001,0.000400,0.000914,-0.001,-0.0004,-0.000914
2408,2034dae3d84c6feb1d1feeae1eccb7f0,2023-09,0.001658,0.002346,0.001,0.014,-3.472222e-07,0.001183,0.013,0.010200,0.013771,-0.013,-0.0100,-0.013514
2409,2034dae3d84c6feb1d1feeae1eccb7f0,2023-10,0.075463,0.161428,0.001,0.806,8.400538e-06,0.243908,0.793,0.494000,0.788171,-0.792,-0.4872,-0.783914
2410,2034dae3d84c6feb1d1feeae1eccb7f0,2023-11,0.164819,0.233671,0.013,0.820,1.475694e-04,0.376137,0.806,0.541600,0.870771,-0.807,-0.4948,-0.856943
2411,2034dae3d84c6feb1d1feeae1eccb7f0,2023-12,0.229628,0.265556,0.013,0.816,2.661290e-04,0.455911,0.802,0.578200,0.906886,-0.802,-0.5632,-0.883457
2412,2036ebd7243e09a33f04e794bb048149,2023-01,0.197502,0.338900,0.012,1.698,1.159274e-04,0.447977,1.648,1.291200,1.849657,-1.636,-1.2904,-1.840571
2413,2036ebd7243e09a33f04e794bb048149,2023-02,0.201625,0.355161,0.012,1.766,2.127976e-04,0.459920,1.632,1.288600,1.812857,-1.618,-1.2936,-1.846457
2414,2036ebd7243e09a33f04e794bb048149,2023-03,0.188026,0.329566,0.012,1.659,-2.809140e-04,0.449468,1.620,1.268400,1.885857,-1.625,-1.2706,-1.882657
2415,2036ebd7243e09a33f04e794bb048149,2023-04,0.188654,0.342093,0.012,1.716,1.180556e-05,0.453945,1.627,1.283200,1.824429,-1.633,-1.2848,-1.848200
2416,2036ebd7243e09a33f04e794bb048149,2023-05,0.178224,0.340143,0.012,1.684,-4.166667e-05,0.465249,1.654,1.299400,1.861000,-1.663,-1.2978,-1.874114
2417,2036ebd7243e09a33f04e794bb048149,2023-06,0.160722,0.325556,0.012,1.763,-1.701389e-05,0.460341,1.686,1.317600,1.894400,-1.735,-1.3276,-1.919029
2418,2036ebd7243e09a33f04e794bb048149,2023-07,0.134974,0.285131,0.012,1.934,1.344086e-06,0.407180,1.897,1.312600,1.909657,-1.671,-1.3626,-1.902771
2419,2036ebd7243e09a33f04e794bb048149,2023-08,0.147446,0.305446,0.012,1.739,1.357527e-04,0.435965,1.657,1.301200,1.889886,-1.669,-1.2962,-1.893429
2420,2036ebd7243e09a33f04e794bb048149,2023-09,0.164217,0.305470,0.012,1.994,1.756944e-03,0.433396,1.765,1.359333,1.898971,-1.664,-1.2938,-1.906886
2421,2036ebd7243e09a33f04e794bb048149,2023-10,0.182970,0.305451,0.012,1.899,-8.249328e-04,0.434467,1.648,1.185000,1.878057,-1.836,-1.1688,-1.928543
2422,2036ebd7243e09a33f04e794bb048149,2023-11,0.195049,0.323483,0.012,1.987,-1.442708e-03,0.467591,1.902,1.317600,2.008571,-1.936,-1.2450,-1.963857
2423,2036ebd7243e09a33f04e794bb048149,2023-12,0.184975,0.316456,0.016,2.117,-1.355014e-03,0.446768,2.076,1.189600,1.853257,-2.017,-1.2804,-2.073571
2424,203919723d46d0bc4595ae8b8bbd7061,2023-01,0.063506,0.249983,0.013,1.488,4.973118e-05,0.352745,1.474,1.146800,1.700971,-1.473,-1.1468,-1.698686
2425,203919723d46d0bc4595ae8b8bbd7061,2023-02,0.070556,0.257266,0.013,1.499,-1.786086e-03,0.359104,1.485,1.1344,1.715171,-1.485,-1.1344,-1.718343
2426,203919723d46d0bc4595ae8b8bbd7061,2023-03,0.114869,0.352059,0.013,3.796,9.838710e-04,0.402563,3.331,2.0710,2.872514,-2.350,-1.7556,-2.437171
